URLs, Status Code
https://www.latimes.com/espanol/eeuu/articulo/2021-09-20/covid-19-iguala-numero-de-muertes-de-fiebre-espanola-en-eeuu, 200
https://www.latimes.com/california/story/2021-09-17/viral-tiktok-trend-prompts-school-vandalism, 200
https://www.latimes.com/sports/rams/story/2021-09-17/college-football-hall-of-famer-ex-ram-roger-brown-dies-84, 200
https://www.latimes.com/lifestyle/story/2021-09-04/la-affairs-we-agreed-to-break-up-before-college, 200
https://www.latimes.com/politics/story/2021-09-20/after-california-recall-is-white-house-next-for-newsom, 200
https://www.latimes.com/topic/times-investigations, 200
https://www.latimes.com/espanol/eeuu/articulo/2021-09-22/la-real-estate-what-houses-can-you-buy-one-million, 200
https://www.latimes.com/people/jon-healey, 200
https://www.latimes.com/california/latino-life, 200
https://www.latimes.com/sports/dodgers/story/2021-09-21/max-scherzer-dodgers-dominant-run-clubhouse-fit-cy-young-mlb, 200
https://www.latimes.com/california/story/2021-09-22/lapd-arrest-suspect-wi-spa-attack, 200
https://www.latimes.com/style/laaffairs/la-hm-la-affairs-camille-hove-20181020-story.html, 200
https://www.latimes.com/espanol/mexico/articulo/2021-09-21/gobierno-mexicano-afirma-que-tercera-ola-de-covid-hila-8-semanas-de-reduccion, 200
https://www.latimes.com/politics/story/2021-09-21/democrats-spending-infrastructure-on-track, 200
https://www.latimes.com/environment, 200
https://www.latimes.com/entertainment-arts/tv/story/2021-09-21/american-crime-story-impeachment-ann-coulter-matt-drudge, 200
https://www.latimes.com/california/story/2021-09-22/caitlyn-jenner-campaign-whats-next, 200
https://www.latimes.com/espanol/articulo/2021-09-22/figuras-del-hiphop-promueven-la-deteccion-del-cancer-colorrectal-en-latinos, 200
https://www.latimes.com/california/story/2021-09-09/archbishop-carl-bean-founder-of-lgbtq-church-movement-and-aids-dies-after-lengthy-illness, 200
https://www.latimes.com/entertainment-arts/story/2021-09-17/paul-f-tompkins-variety-show-lodge-room, 200
