URLs Downloaded, Size(KB), # of Outlinks Found, Content Type
https://www.latimes.com/opinion/story/2020-10-28/lacey-gascon-los-angeles-district-attorney-history, 300, 148, text/html
https://www.latimes.com/bestcovery/laptops-portables, 64, 34, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-06-24/how-top-chef-turned-the-limitations-of-covid-19-into-a-reality-tv-classic, 318, 137, text/html
https://www.latimes.com/bestcovery/child-safety, 78, 39, text/html
https://www.latimes.com/entertainment/movies/la-et-mn-blaxploitation-movies-20180608-story.html, 316, 133, text/html
https://www.latimes.com/bestcovery/best-bagel-seasoning, 83, 48, text/html
https://www.latimes.com/politics/story/2021-08-26/supreme-court-biden-eviction-moratorium, 268, 130, text/html
https://www.latimes.com/entertainment-arts/ngc-joysxsy-123, 211, 111, text/html
https://www.latimes.com/bestcovery/round-out-your-kitchen-with-these-great-appliances, 70, 39, text/html
https://www.latimes.com/bestcovery/string-instruments, 56, 30, text/html
https://www.latimes.com/sports/usc/liveblog/usc-washington-live-scoring-updates-news-analysis-odds, 496, 256, text/html
https://www.latimes.com/bestcovery/8-benefits-of-using-a-smart-watch, 65, 31, text/html
https://www.latimes.com/politics/la-pol-cal-newsom-guns-snap-story.html, 270, 133, text/html
https://www.latimes.com/bestcovery/review-best-baby-wipes, 93, 49, text/html
https://www.latimes.com/local/great-reads/la-me-c1-drought-timeline-20141210-html-htmlstory.html, 261, 134, text/html
https://www.latimes.com/bestcovery/best-portable-folding-high-chairs, 92, 50, text/html
https://www.latimes.com/bestcovery/best-food-scale, 92, 55, text/html
https://www.latimes.com/business/story/2021-07-09/healthcare-itemized-hospital-bills, 290, 138, text/html
https://www.latimes.com/bestcovery/8-crucial-tips-when-buying-a-tablet, 65, 32, text/html
https://www.latimes.com/california/story/2020-11-08/is-california-headed-to-a-third-coronavirus-wave, 303, 137, text/html
https://www.latimes.com/espanol/deportes/articulo/2021-09-03/phil-bickford-dodgers-effective-reliever-be-yourself-mlb, 279, 91, text/html
https://www.latimes.com/bestcovery/diapering, 58, 30, text/html
https://www.latimes.com/entertainment-arts/tv/story/2020-11-16/cedric-the-entertainer-the-neighborhood-cbs-the-opening-act, 313, 135, text/html
https://www.latimes.com/opinion/story/2021-04-19/opinion-a-billion-dollars-to-help-homeless-people-should-get-them-into-housing, 268, 129, text/html
https://www.latimes.com/bestcovery/how-to-install-a-dishwasher, 71, 38, text/html
https://www.latimes.com/projects/2021-georgia-senate-race-live-results/?test=true, 28, 28, text/html
https://www.latimes.com/bestcovery/remove-odors-from-a-microwave, 71, 38, text/html
https://www.latimes.com/california/story/2021-06-06/ticks-california-beaches-lyme-disease-unknown-carrier, 279, 132, text/html
https://www.latimes.com/politics/la-pol-ca-new-california-law-restricts-ammo-20190609-story.html, 281, 134, text/html
https://www.latimes.com/california/story/2021-08-26/redondo-beach-pier-shooting-was-random-attack-police-say, 280, 127, text/html
https://www.latimes.com/opinion/story/2020-10-29/verber-salazar-progressive-da, 283, 139, text/html
https://www.latimes.com/bestcovery/helpful-tips-when-choosing-a-baby-monitor, 70, 41, text/html
https://www.latimes.com/politics/story/2021-07-22/mississippi-supreme-court-abortion-roe-vs-wade, 267, 128, text/html
https://www.latimes.com/bestcovery/how-to-become-a-better-gamer, 79, 48, text/html
https://www.latimes.com/bestcovery/best-tortilla-press, 107, 48, text/html
https://www.latimes.com/california/story/2021-02-28/fresno-evangelical-church-tries-to-buy-tower-theatre, 314, 121, text/html
https://www.latimes.com/espanol/california/articulo/2021-07-06/el-dorado-trabajo-remoto-california-transformacion, 265, 76, text/html
https://www.latimes.com/bestcovery/best-baby-play-mat, 103, 48, text/html
https://www.latimes.com/bestcovery/hand-mixer-vs-stand-mixer-whats-the-difference, 70, 37, text/html
https://www.latimes.com/espanol/eeuu/articulo/2021-09-13/dreamers-futuro-ciudadania-en-manos-del-senado, 231, 84, text/html
https://www.latimes.com/espanol/california/articulo/2020-11-19/se-le-dice-a-los-angeles-que-se-quede-en-casa-tanto-como-sea-posible-ya-que-el-covid-19-trae-un-nuevo-nivel-de-peligro, 327, 106, text/html
https://www.latimes.com/california/story/2021-04-23/how-biden-administration-climate-target-compares-with-california, 282, 126, text/html
https://www.latimes.com/bestcovery/best-utensil-holder, 120, 54, text/html
https://www.latimes.com/california/story/2020-12-29/amigo-bob-cantisano-organic-farming-movement-dies-at-69, 278, 126, text/html
https://www.latimes.com/california/story/2020-10-07/developer-will-pay-1-million-in-city-hall-corruption-case, 283, 130, text/html
https://www.latimes.com/opinion/story/2020-09-19/opinion-ruth-bader-ginsburg-protected-your-abortion-rights-be-afraid-now-that-shes-gone, 268, 133, text/html
https://www.latimes.com/opinion/story/2020-10-15/firing-the-sheriff, 274, 139, text/html
https://www.latimes.com/bestcovery/best-cradle-cap-brush, 84, 43, text/html
https://www.latimes.com/sports/dodgers/story/2021-09-02/phil-bickford-dodgers-effective-reliever-be-yourself-mlb, 268, 130, text/html
https://www.latimes.com/business/story/2021-08-27/happy-masks-covid-preorder-frenzy?_amp=true, 301, 112, text/html
https://www.latimes.com/bestcovery/useful-tips-to-help-keep-your-baby-safe, 71, 45, text/html
https://www.latimes.com/bestcovery/best-oboe, 85, 44, text/html
https://www.latimes.com/environment/story/2021-04-22/three-decades-of-us-climate-pledges-and-inaction, 263, 125, text/html
https://www.latimes.com/california/story/2020-11-10/thanksgiving-threatens-new-super-spreading-coronavirus-dangers-in-california, 324, 148, text/html
https://www.latimes.com/bestcovery/best-electric-kettle, 88, 45, text/html
https://www.latimes.com/politics/story/2021-09-10/citizenship-for-dreamers-social-spending-proposal-senate-parliamentarian, 274, 127, text/html
https://www.latimes.com/bestcovery/best-congas-overall, 107, 59, text/html
https://www.latimes.com/entertainment-arts/tv/story/2020-06-14/hbo-i-may-destroy-you-michaela-coel-commentary, 303, 134, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-02-03/golden-globe-nominations-i-may-destroy-you-michaela-coel-snub, 301, 141, text/html
https://www.latimes.com/bestcovery/best-practice-drum-pad, 80, 44, text/html
https://www.latimes.com/sports/olympics/story/2021-08-03/photos-simone-biles-wins-bronze-medal, 315, 125, text/html
https://www.latimes.com/opinion/op-ed/la-oe-greene-los-angeles-city-charter-reform-20190613-story.html, 271, 127, text/html
https://www.latimes.com/bestcovery/best-toddler-bed, 87, 46, text/html
https://www.latimes.com/california/story/2021-06-07/skelton-assault-weapons-ruling-california-ar15-pocket-knife?_amp=true, 235, 110, text/html
https://www.latimes.com/entertainment-arts/movies/story/2021-02-04/2021-sag-awards-nominations-snubs-and-surprises, 308, 135, text/html
https://www.latimes.com/bestcovery/best-drum-machine-overall, 93, 48, text/html
https://www.latimes.com/espanol/california/articulo/2020-11-12/presentamos-latinx-files-un-boletin-dedicado-a-la-experiencia-latinx-estadounidense, 216, 83, text/html
https://www.latimes.com/bestcovery/useful-hacks-when-using-a-stroller, 70, 40, text/html
https://www.latimes.com/bestcovery/best-bread-pan, 90, 49, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-07-13/emmy-nominations-2021-i-may-destroy-you-michaela-coel-hbo, 305, 153, text/html
https://www.latimes.com/bestcovery/how-to-travel-safely-with-a-baby, 70, 43, text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2021-09-01/los-propietarios-de-cines-se-reunieron-en-las-vegas-en-medio-de-los-cambios-de-hollywood-esto-es-lo-que-vimos, 275, 91, text/html
https://www.latimes.com/archives/la-xpm-1989-01-18-mn-441-story.html, 248, 115, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-03-11/greys-anatomy-abc-its-a-sin-hbo-covid-19, 328, 150, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-07-28/bob-odenkirk-better-call-saul-heart-related-incident, 283, 133, text/html
https://www.latimes.com/california/story/2021-03-31/jill-biden-visits-delano-cesar-chavez-ufw-family-history, 278, 124, text/html
https://www.latimes.com/bestcovery/best-convection-oven, 126, 57, text/html
https://www.latimes.com/california/story/2021-03-29/skelton-feinstein-assault-weapons-ban-democrats, 274, 124, text/html
https://www.latimes.com/bestcovery/review-best-stainless-steel-frying-pans, 112, 51, text/html
https://www.latimes.com/bestcovery/how-to-bathe-your-newborn-baby, 64, 31, text/html
https://www.latimes.com/sports/boxing/la-sp-sn-floyd-mayweather-jr-vs-andre-berto-live-updates-20150912-story.html, 274, 136, text/html
https://www.latimes.com/bestcovery/best-upright-piano, 143, 73, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-09-19/emmys-2021-i-may-destroy-you-michaela-coel?_amp=true, 225, 124, text/html
https://www.latimes.com/bestcovery/keyboards, 59, 32, text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2021-02-04/nominaciones-al-screen-actors-guild-award-2021-mayores-desaires-y-sorpresas, 255, 88, text/html
https://www.latimes.com/bestcovery/best-baby-gate, 82, 48, text/html
https://www.latimes.com/newsletters/sign-up-for-wide-shot, 248, 120, text/html
https://www.latimes.com/bestcovery/best-avocado-oil, 99, 55, text/html
https://www.latimes.com/world-nation/story/2021-06-04/californias-three-decade-old-ban-on-assault-weapons-is-unconstitutional-federal-judge-rules, 288, 126, text/html
https://www.latimes.com/bestcovery/best-bottle-opener, 95, 46, text/html
https://www.latimes.com/california/story/2021-08-25/shooting-at-redondo-beach-pier, 276, 125, text/html
https://www.latimes.com/entertainment-arts/business/story/2021-09-09/universal-halloween-kills-to-debut-through-peacock-and-theaters-simultaneously, 269, 129, text/html
https://www.latimes.com/bestcovery/best-milk-frother-steamer, 79, 45, text/html
https://www.latimes.com/california/story/2021-06-07/widow-carries-on-husbands-california-organic-farming-legacy, 325, 134, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-08-06/tokyo-olympics-2021-nbc-peacock-how-to-fix, 341, 141, text/html
https://www.latimes.com/bestcovery/essential-items-every-new-mum-needs, 71, 44, text/html
https://www.latimes.com/bestcovery/how-to-clean-your-oven, 71, 39, text/html
https://www.latimes.com/bestcovery/best-coffee-carafe?_amp=true, 127, 35, text/html
https://www.latimes.com/sports/story/2021-09-12/college-football-saturday-review, 313, 146, text/html
https://www.latimes.com/entertainment-arts/music/story/2021-09-05/free-britney-spears-movement-conservatorship-oral-history?_amp=true, 317, 131, text/html
https://www.latimes.com/bestcovery/best-meat-grinder, 92, 50, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-07-27/tokyo-olympics-2021-nbc-peacock-biles-osaka-roundtable, 323, 140, text/html
https://www.latimes.com/archives/la-xpm-1993-02-26-va-533-story.html, 232, 114, text/html
https://www.latimes.com/bestcovery/most-important-appliances-in-the-kitchen, 74, 46, text/html
https://www.latimes.com/food/story/2021-08-26/best-breakfast-burritos-we-left-out, 261, 126, text/html
https://www.latimes.com/bestcovery/best-meat-slicer, 94, 49, text/html
https://www.latimes.com/entertainment-arts/story/2021-09-08/los-angeles-landmarks-architecture, 355, 141, text/html
https://www.latimes.com/california/story/2021-09-09/prosecutors-offer-closing-arguments-in-trial-of-robert-durst, 295, 122, text/html
https://www.latimes.com/bestcovery/best-microwave-oven-overall, 80, 43, text/html
https://www.latimes.com/bestcovery/salt-pepper-grinder, 102, 49, text/html
https://www.latimes.com/entertainment-arts/business/story/2021-09-07/marvel-shang-chi-and-the-legend-of-the-ten-rings-box-office-success, 317, 137, text/html
https://www.latimes.com/bestcovery/best-baby-on-board-signs, 79, 45, text/html
https://www.latimes.com/espanol/california/articulo/2021-09-14/lapd-empleados-demandan-a-la-ciudad-por-el-mandato-de-vacunas, 227, 85, text/html
https://www.latimes.com/bestcovery/best-reusable-sandwich-bag, 83, 49, text/html
https://www.latimes.com/entertainment-arts/business/newsletter/2021-09-07/wide-shot-netflix-games-polls-podcasts-the-wide-shot, 302, 144, text/html
https://www.latimes.com/bestcovery/best-microphone-preamp-under-1000, 118, 63, text/html
https://www.latimes.com/entertainment-arts/story/2021-09-15/la-et-emmys-2021-get-a-behind-the-scenes-look-as-cedric-the-entertainer-and-crew-get-ready, 290, 116, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-08-03/tokyo-olympics-simone-biles-balance-beam-nbc, 319, 138, text/html
https://www.latimes.com/bestcovery/crib-safety-tips-for-babies, 72, 38, text/html
https://www.latimes.com/entertainment-arts/music/story/2021-07-26/britney-spears-petitions-court-to-remove-father-as-conservator, 319, 139, text/html
https://www.latimes.com/bestcovery/what-does-an-air-fryer-do, 71, 39, text/html
https://www.latimes.com/california/story/2021-07-12/asylum-easier-for-victims-of-violence-after-justice-department-overturns-trump-era-rulings, 286, 125, text/html
https://www.latimes.com/bestcovery/quick-and-easy-breakfast-ideas, 71, 39, text/html
https://www.latimes.com/bestcovery/common-mistakes-when-buying-a-guitar, 71, 40, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-07-30/tokyo-olympics-2020-2021-nbc-politics-spectacle-reality, 333, 151, text/html
https://www.latimes.com/bestcovery/best-pizza-oven, 96, 45, text/html
https://www.latimes.com/bestcovery/best-musical-mobiles, 92, 47, text/html
https://www.latimes.com/entertainment-arts/story/2021-05-21/hamilton-returning-to-pantages-theater-august, 270, 135, text/html
https://www.latimes.com/california/story/2021-06-15/comprehensive-immigration-reform-is-likely-dead-so-what-happens-next, 297, 130, text/html
https://www.latimes.com/bestcovery/best-spider-killer, 92, 48, text/html
https://www.latimes.com/politics/story/2021-08-07/senate-infrastructure-bill, 277, 130, text/html
https://www.latimes.com/california/story/2020-09-17/los-angeles-times-chicano-moratorium-project-zine, 278, 134, text/html
https://www.latimes.com/bestcovery/best-granola-bar, 90, 50, text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-07-13/emmy-nominations-2021-jean-smart-hacks-mare-of-easttown, 299, 146, text/html
https://www.latimes.com/bestcovery/silicone-spatula?00000178-fa77-d6d3-a37a-ff7faf130000-page=2, 114, 53, text/html
https://www.latimes.com/espanol/california/articulo/2021-09-16/fiscalia-suspende-agentes-lapd-pandillas, 227, 84, text/html
https://www.latimes.com/bestcovery/best-iced-coffee-maker, 92, 49, text/html
https://www.latimes.com/bestcovery/music?0000016e-d357-dd8d-ad6f-f3779a4f0000-page=2, 125, 60, text/html
https://www.latimes.com/bestcovery/best-cockroach-killer, 90, 46, text/html
https://www.latimes.com/california/story/2021-09-10/california-lawmakers-send-governor-sweeping-changes-to-states-troubled-unemployment-benefits-system, 278, 126, text/html
https://www.latimes.com/bestcovery/best-multitrack-recorder-overall, 92, 50, text/html
https://www.latimes.com/bestcovery/best-matcha-green-tea-powders, 83, 48, text/html
